LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate
1079,147280,node-238,node,temperature,1112688811,1,ambient=30,E2,ambient=<*>
1080,147279,gige3,gige,temperature,1112688738,1,normal,E31,normal
1081,146876,gige5,gige,temperature,1112544988,1,warning,E46,warning
1082,159193,gige6,gige,temperature,1113645796,1,warning,E46,warning
1083,155760,gige5,gige,temperature,1113610268,1,warning,E46,warning
1084,155652,gige7,gige,temperature,1113559395,1,normal,E31,normal
1085,155643,gige7,gige,temperature,1113554594,1,critical,E15,critical
1086,155613,gige4,gige,temperature,1113543556,1,warning,E46,warning
1087,155522,gige5,gige,temperature,1113509172,1,warning,E46,warning
1088,155332,gige5,gige,temperature,1113456065,1,warning,E46,warning
1089,155294,gige7,gige,temperature,1113442992,1,critical,E15,critical
1090,155289,node-139,node,temperature,1113441604,1,ambient=34,E2,ambient=<*>
1091,154200,gige2,gige,temperature,1113298318,1,warning,E46,warning
1092,153760,node-236,node,temperature,1113250590,1,ambient=27,E2,ambient=<*>
1093,153488,gige6,gige,temperature,1113144874,1,normal,E31,normal
1094,153474,gige4,gige,temperature,1113137369,1,warning,E46,warning
1095,166381,node-215,node,temperature,1114096282,1,ambient=23,E2,ambient=<*>
1096,169704,gige4,gige,temperature,1114120157,1,normal,E31,normal
1097,176320,gige7,gige,temperature,1114274309,1,warning,E46,warning
1098,183966,gige6,gige,temperature,1114918724,1,normal,E31,normal
1099,179416,node-244,node,temperature,1114763670,1,ambient=29,E2,ambient=<*>
1100,179410,gige4,gige,temperature,1114762773,1,normal,E31,normal
1101,178946,node-114,node,temperature,1114669020,1,ambient=28,E2,ambient=<*>
1102,178846,node-241,node,temperature,1114642410,1,ambient=26,E2,ambient=<*>
1103,177386,gige6,gige,temperature,1114545212,1,normal,E31,normal
1104,177118,node-243,node,temperature,1114465230,1,ambient=28,E2,ambient=<*>
1105,189804,node-240,node,temperature,1115511240,1,ambient=25,E2,ambient=<*>
1106,185349,node-86,node,temperature,1115269410,1,ambient=24,E2,ambient=<*>
1107,185020,gige4,gige,temperature,1115247878,1,warning,E46,warning
1108,190782,node-255,node,temperature,1116036905,1,ambient=34,E2,ambient=<*>
1109,190669,node-166,node,temperature,1116014551,1,ambient=31,E2,ambient=<*>
1110,190500,gige7,gige,temperature,1115931540,1,critical,E15,critical
1111,190419,gige5,gige,temperature,1115894507,1,normal,E31,normal
1112,205135,node-67,node,temperature,1116531298,1,ambient=28,E2,ambient=<*>
1113,207216,node-80,node,temperature,1116538204,1,ambient=30,E2,ambient=<*>
1114,207240,node-189,node,temperature,1116538205,1,ambient=33,E2,ambient=<*>
1115,207254,node-54,node,temperature,1116538205,1,ambient=31,E2,ambient=<*>
1116,207333,node-198,node,temperature,1116539762,1,ambient=31,E2,ambient=<*>
1117,207349,node-55,node,temperature,1116539787,1,ambient=33,E2,ambient=<*>
1118,209931,node-176,node,temperature,1116601733,1,ambient=32,E2,ambient=<*>
1119,210653,node-223,node,temperature,1116602075,1,ambient=27,E2,ambient=<*>
1120,213496,node-75,node,temperature,1116612015,1,ambient=29,E2,ambient=<*>
1121,217083,gige7,gige,temperature,1116640501,1,warning,E46,warning
1122,217146,gige7,gige,temperature,1116685205,1,critical,E15,critical
1123,218807,gige6,gige,temperature,1117170619,1,normal,E31,normal
1124,218381,gige7,gige,temperature,1117120516,1,warning,E46,warning
1125,218172,gige7,gige,temperature,1117044015,1,normal,E31,normal
1126,217921,gige7,gige,temperature,1116963312,1,warning,E46,warning
1127,217384,gige6,gige,temperature,1116789307,1,normal,E31,normal
1128,217344,gige6,gige,temperature,1116771007,1,normal,E31,normal
1129,231230,gige4,gige,temperature,1117581672,1,normal,E31,normal
1130,230781,gige7,gige,temperature,1117520719,1,normal,E31,normal
1131,230496,gige6,gige,temperature,1117489521,1,warning,E46,warning
1132,241069,gige4,gige,temperature,1118461882,1,normal,E31,normal
1133,241019,gige6,gige,temperature,1118436040,1,normal,E31,normal
1134,240873,gige7,gige,temperature,1118360437,1,normal,E31,normal
1135,240782,gige6,gige,temperature,1118295037,1,normal,E31,normal
1136,240702,gige6,gige,temperature,1118280037,1,warning,E46,warning
1137,240641,gige7,gige,temperature,1118270735,1,normal,E31,normal
1138,240511,gige6,gige,temperature,1118186737,1,normal,E31,normal
1139,240399,gige7,gige,temperature,1118112635,1,normal,E31,normal
1140,257180,gige6,gige,temperature,1119070315,1,warning,E46,warning
1141,262646,gige4,gige,temperature,1119093476,1,normal,E31,normal
1142,272910,gige3,gige,temperature,1119744967,1,warning,E46,warning
1143,272853,gige7,gige,temperature,1119710825,1,critical,E15,critical
1144,269486,gige7,gige,temperature,1119658625,1,normal,E31,normal
1145,269014,gige7,gige,temperature,1119541023,1,warning,E46,warning
1146,281216,gige3,gige,temperature,1120354574,1,warning,E46,warning
1147,281126,gige3,gige,temperature,1120304472,1,warning,E46,warning
1148,277688,gige7,gige,temperature,1120225336,1,critical,E15,critical
1149,277575,gige7,gige,temperature,1120164132,1,warning,E46,warning
1150,277041,gige3,gige,temperature,1119985870,1,normal,E31,normal
1151,277038,gige4,gige,temperature,1119984490,1,warning,E46,warning
1152,276977,node-212,node,temperature,1119972360,1,ambient=25,E2,ambient=<*>
1153,276947,gige6,gige,temperature,1119966728,1,warning,E46,warning
1154,276921,gige6,gige,temperature,1119953528,1,warning,E46,warning
1155,276353,gige3,gige,temperature,1119836470,1,warning,E46,warning
1156,285669,node-120,node,temperature,1120882920,1,ambient=28,E2,ambient=<*>
1157,285349,node-95,node,temperature,1120807232,1,ambient=33,E2,ambient=<*>
1158,285294,node-95,node,temperature,1120784281,1,ambient=33,E2,ambient=<*>
1159,285232,node-90,node,temperature,1120765771,1,ambient=36,E2,ambient=<*>
1160,284710,node-161,node,temperature,1120680847,1,ambient=36,E2,ambient=<*>
1161,284566,node-116,node,temperature,1120659780,1,ambient=28,E2,ambient=<*>
1162,284160,gige7,gige,temperature,1120556837,1,warning,E46,warning
1163,290254,gige7,gige,temperature,1121400147,1,critical,E15,critical
1164,290139,node-159,node,temperature,1121375430,1,ambient=35,E2,ambient=<*>
1165,289970,gige6,gige,temperature,1121318857,1,normal,E31,normal
1166,289193,gige3,gige,temperature,1121126193,1,warning,E46,warning
1167,289181,node-218,node,temperature,1121124240,1,ambient=29,E2,ambient=<*>
1168,288975,gige6,gige,temperature,1121048549,1,warning,E46,warning
1169,288882,gige6,gige,temperature,1121010147,1,warning,E46,warning
1170,307487,gige4,gige,temperature,1122195175,1,warning,E46,warning
1171,318114,gige4,gige,temperature,1122807481,1,warning,E46,warning
1172,317892,gige4,gige,temperature,1122755580,1,normal,E31,normal
1173,314014,node-228,node,temperature,1122565110,1,ambient=25,E2,ambient=<*>
1174,313879,gige6,gige,temperature,1122529625,1,normal,E31,normal
1175,313753,gige7,gige,temperature,1122502623,1,normal,E31,normal
1176,313234,node-133,node,temperature,1122335162,1,ambient=34,E2,ambient=<*>
1177,313169,node-176,node,temperature,1122334380,1,ambient=35,E2,ambient=<*>
1178,312853,node-12,node,temperature,1122319890,1,ambient=36,E2,ambient=<*>
1179,312821,node-23,node,temperature,1122317820,1,ambient=35,E2,ambient=<*>
1180,312505,gige7,gige,temperature,1122289618,1,warning,E46,warning
1181,323620,gige3,gige,temperature,1123303567,1,warning,E46,warning
1182,323469,gige7,gige,temperature,1123268232,1,warning,E46,warning
1183,322167,gige7,gige,temperature,1123098731,1,warning,E46,warning
1184,322105,gige4,gige,temperature,1123054982,1,normal,E31,normal
1185,322072,gige6,gige,temperature,1123032131,1,warning,E46,warning
1186,321663,node-109,node,temperature,1122928071,1,ambient=27,E2,ambient=<*>
1187,321485,gige4,gige,temperature,1122862981,1,warning,E46,warning
1188,41,node-23,node,temperature,1123705518,1,ambient=29,E2,ambient=<*>
1189,98,node-206,node,temperature,1123705544,1,ambient=26,E2,ambient=<*>
1190,160,node-222,node,temperature,1123706820,1,ambient=26,E2,ambient=<*>
1191,557,node-158,node,temperature,1123708507,1,ambient=30,E2,ambient=<*>
1192,1091,gige3,gige,temperature,1123712436,1,warning,E46,warning
1193,1574,gige6,gige,temperature,1123832800,1,normal,E31,normal
1194,1674,gige7,gige,temperature,1123867002,1,warning,E46,warning
1195,1755,gige7,gige,temperature,1123896401,1,normal,E31,normal
1196,15077,gige7,gige,temperature,1124455610,1,normal,E31,normal
1197,15135,gige4,gige,temperature,1124477566,1,warning,E46,warning
1198,26607,gige7,gige,temperature,1124991417,1,warning,E46,warning
1199,26553,gige7,gige,temperature,1124967716,1,warning,E46,warning
1200,26385,gige3,gige,temperature,1124924165,1,warning,E46,warning
1201,26334,gige3,gige,temperature,1124895065,1,normal,E31,normal
1202,26225,gige6,gige,temperature,1124857316,1,warning,E46,warning
1203,24723,gige6,gige,temperature,1124654213,1,warning,E46,warning
1204,37279,gige3,gige,temperature,1125743188,1,normal,E31,normal
1205,35410,gige7,gige,temperature,1125678723,1,normal,E31,normal
1206,32680,node-196,node,temperature,1125447841,1,ambient=24,E2,ambient=<*>
1207,32520,gige7,gige,temperature,1125430919,1,normal,E31,normal
1208,32503,node-226,node,temperature,1125430560,1,ambient=30,E2,ambient=<*>
1209,32496,node-242,node,temperature,1125430411,1,ambient=31,E2,ambient=<*>
1210,32407,node-80,node,temperature,1125423420,1,ambient=33,E2,ambient=<*>
1211,32328,node-166,node,temperature,1125421620,1,ambient=31,E2,ambient=<*>
1212,47196,gige7,gige,temperature,1126281735,1,normal,E31,normal
1213,46807,gige4,gige,temperature,1126181283,1,warning,E46,warning
1214,45833,gige6,gige,temperature,1126060332,1,normal,E31,normal
1215,39641,gige6,gige,temperature,1125893831,1,warning,E46,warning
1216,39375,gige3,gige,temperature,1125876685,1,warning,E46,warning
1217,47306,gige6,gige,temperature,1126315336,1,warning,E46,warning
1218,47324,node-46,node,temperature,1126319850,1,ambient=27,E2,ambient=<*>
1219,47351,gige3,gige,temperature,1126332995,1,normal,E31,normal
1220,48285,node-246,node,temperature,1126363680,1,ambient=29,E2,ambient=<*>
1221,48313,node-121,node,temperature,1126366020,1,ambient=31,E2,ambient=<*>
1222,59663,gige4,gige,temperature,1126835843,1,normal,E31,normal
1223,66528,gige6,gige,temperature,1126992985,1,warning,E46,warning
1224,74681,gige4,gige,temperature,1127529154,1,warning,E46,warning
1225,74599,gige4,gige,temperature,1127513254,1,warning,E46,warning
1226,74503,node-165,node,temperature,1127509530,1,ambient=30,E2,ambient=<*>
1227,74471,node-28,node,temperature,1127507370,1,ambient=32,E2,ambient=<*>
1228,74327,gige7,gige,temperature,1127466391,1,warning,E46,warning
1229,73580,node-149,node,temperature,1127289450,1,ambient=29,E2,ambient=<*>
1230,73035,gige6,gige,temperature,1127171787,1,normal,E31,normal
1231,80742,node-212,node,temperature,1127580150,1,ambient=24,E2,ambient=<*>
1232,91359,node-117,node,temperature,1128146611,1,ambient=30,E2,ambient=<*>
1233,91307,gige3,gige,temperature,1128140438,1,warning,E46,warning
1234,91099,node-239,node,temperature,1128121110,1,ambient=28,E2,ambient=<*>
1235,90766,node-154,node,temperature,1128090030,1,ambient=34,E2,ambient=<*>
1236,90706,node-227,node,temperature,1128087510,1,ambient=25,E2,ambient=<*>
1237,90571,node-240,node,temperature,1128071251,1,ambient=26,E2,ambient=<*>
1238,90446,node-227,node,temperature,1128058591,1,ambient=25,E2,ambient=<*>
1239,90309,node-227,node,temperature,1128043770,1,ambient=25,E2,ambient=<*>
1240,90256,node-227,node,temperature,1128036930,1,ambient=25,E2,ambient=<*>
1241,89726,node-237,node,temperature,1127970240,1,ambient=27,E2,ambient=<*>
1242,88896,node-112,node,temperature,1127858430,1,ambient=30,E2,ambient=<*>
1243,88524,gige7,gige,temperature,1127805997,1,warning,E46,warning
1244,88301,node-31,node,temperature,1127779980,1,ambient=31,E2,ambient=<*>
1245,87994,node-14,node,temperature,1127746890,1,ambient=29,E2,ambient=<*>
1246,87957,gige4,gige,temperature,1127740956,1,warning,E46,warning
1247,87888,gige3,gige,temperature,1127731836,1,warning,E46,warning
1248,98691,node-238,node,temperature,1128232080,1,ambient=28,E2,ambient=<*>
1249,98807,node-67,node,temperature,1128237243,1,ambient=28,E2,ambient=<*>
1250,112690,gige6,gige,temperature,1128819714,1,normal,E31,normal
1251,112636,gige3,gige,temperature,1128807948,1,normal,E31,normal
1252,108135,node-234,node,temperature,1128750244,1,ambient=25,E2,ambient=<*>
1253,108039,node-245,node,temperature,1128731340,1,ambient=30,E2,ambient=<*>
1254,107885,node-139,node,temperature,1128717151,1,ambient=30,E2,ambient=<*>
1255,107355,node-243,node,temperature,1128677790,1,ambient=26,E2,ambient=<*>
1256,107123,gige4,gige,temperature,1128638866,1,warning,E46,warning
1257,106908,node-234,node,temperature,1128605040,1,ambient=25,E2,ambient=<*>
1258,106121,gige4,gige,temperature,1128486765,1,warning,E46,warning
1259,106107,node-110,node,temperature,1128485251,1,ambient=29,E2,ambient=<*>
1260,105925,gige4,gige,temperature,1128444765,1,normal,E31,normal
1261,105589,node-231,node,temperature,1128355020,1,ambient=29,E2,ambient=<*>
1262,105329,node-229,node,temperature,1128323820,1,ambient=27,E2,ambient=<*>
1263,105277,gige3,gige,temperature,1128317445,1,warning,E46,warning
1264,105218,node-246,node,temperature,1128307170,1,ambient=26,E2,ambient=<*>
1265,105201,gige3,gige,temperature,1128304844,1,normal,E31,normal
1266,105166,gige7,gige,temperature,1128298902,1,normal,E31,normal
1267,105013,gige7,gige,temperature,1128273402,1,warning,E46,warning
1268,124392,node-227,node,temperature,1129414680,1,ambient=25,E2,ambient=<*>
1269,124249,gige7,gige,temperature,1129373817,1,warning,E46,warning
1270,122478,gige7,gige,temperature,1129368717,1,normal,E31,normal
1271,121756,node-233,node,temperature,1129356780,1,ambient=28,E2,ambient=<*>
1272,121634,node-88,node,temperature,1129326780,1,ambient=29,E2,ambient=<*>
1273,120755,node-233,node,temperature,1129305602,1,ambient=28,E2,ambient=<*>
1274,120039,gige6,gige,temperature,1129263419,1,normal,E31,normal
1275,119973,node-105,node,temperature,1129243651,1,ambient=30,E2,ambient=<*>
1276,118999,node-48,node,temperature,1129152541,1,ambient=30,E2,ambient=<*>
1277,118614,node-247,node,temperature,1129131870,1,ambient=27,E2,ambient=<*>
1278,118574,gige3,gige,temperature,1129121155,1,normal,E31,normal
1279,118491,node-227,node,temperature,1129105830,1,ambient=28,E2,ambient=<*>
1280,118358,gige3,gige,temperature,1129078855,1,warning,E46,warning
1281,117682,gige6,gige,temperature,1128949016,1,normal,E31,normal
1282,117530,node-104,node,temperature,1128922170,1,ambient=30,E2,ambient=<*>
1283,148089,gige3,gige,temperature,1129897264,1,normal,E31,normal
1284,147747,gige7,gige,temperature,1129829823,1,normal,E31,normal
1285,163574,node-113,node,temperature,1130664241,1,ambient=30,E2,ambient=<*>
1286,163424,node-241,node,temperature,1130652991,1,ambient=27,E2,ambient=<*>
1287,163206,gige3,gige,temperature,1130632279,1,warning,E46,warning
1288,162000,node-115,node,temperature,1130582460,1,ambient=26,E2,ambient=<*>
1289,160223,node-113,node,temperature,1130569170,1,ambient=27,E2,ambient=<*>
1290,159900,node-237,node,temperature,1130535210,1,ambient=24,E2,ambient=<*>
1291,159023,gige7,gige,temperature,1130469428,1,normal,E31,normal
1292,158572,node-231,node,temperature,1130390160,1,ambient=26,E2,ambient=<*>
1293,156104,node-109,node,temperature,1130358332,1,ambient=31,E2,ambient=<*>
1294,155335,gige7,gige,temperature,1130287327,1,warning,E46,warning
1295,155242,gige6,gige,temperature,1130271428,1,warning,E46,warning
1296,154670,node-243,node,temperature,1130177820,1,ambient=29,E2,ambient=<*>
1297,154630,node-115,node,temperature,1130172270,1,ambient=29,E2,ambient=<*>
1298,154424,gige3,gige,temperature,1130137268,1,warning,E46,warning
1299,154188,node-113,node,temperature,1130090640,1,ambient=27,E2,ambient=<*>
1300,154068,gige7,gige,temperature,1130069824,1,normal,E31,normal
1301,176845,node-16,node,temperature,1131226925,1,ambient=33,E2,ambient=<*>
1302,163677,node-237,node,temperature,1130673420,1,ambient=30,E2,ambient=<*>
1303,173985,node-130,node,temperature,1131220932,1,ambient=29,E2,ambient=<*>
1304,170998,node-78,node,temperature,1131216252,1,ambient=33,E2,ambient=<*>
1305,167818,gige3,gige,temperature,1130949082,1,normal,E31,normal
1306,167448,node-119,node,temperature,1130880870,1,ambient=29,E2,ambient=<*>
1307,167414,gige7,gige,temperature,1130878335,1,warning,E46,warning
1308,167256,node-237,node,temperature,1130853781,1,ambient=30,E2,ambient=<*>
1309,167189,node-115,node,temperature,1130845650,1,ambient=29,E2,ambient=<*>
1310,167091,node-227,node,temperature,1130833170,1,ambient=28,E2,ambient=<*>
1311,167030,node-240,node,temperature,1130825340,1,ambient=32,E2,ambient=<*>
1312,167025,gige4,gige,temperature,1130825000,1,warning,E46,warning
1313,166502,node-114,node,temperature,1130781811,1,ambient=28,E2,ambient=<*>
1314,166309,node-242,node,temperature,1130770290,1,ambient=28,E2,ambient=<*>
1315,166161,gige4,gige,temperature,1130758999,1,warning,E46,warning
1316,207192,gige5,gige,temperature,1131716359,1,normal,E31,normal
1317,204253,gige5,gige,temperature,1131439295,1,normal,E31,normal
1318,203805,gige4,gige,temperature,1131366874,1,warning,E46,warning
1319,227361,node-214,node,temperature,1132274790,1,ambient=29,E2,ambient=<*>
1320,227833,node-67,node,temperature,1132284720,1,ambient=30,E2,ambient=<*>
1321,227957,node-157,node,temperature,1132285800,1,ambient=31,E2,ambient=<*>
1322,228160,node-187,node,temperature,1132287030,1,ambient=31,E2,ambient=<*>
1323,228175,node-33,node,temperature,1132287150,1,ambient=34,E2,ambient=<*>
1324,243555,gige3,gige,temperature,1132547419,1,warning,E46,warning
1325,263026,node-250,node,temperature,1133576640,1,ambient=36,E2,ambient=<*>
1326,261998,node-65,node,temperature,1133387520,1,ambient=33,E2,ambient=<*>
1327,275632,node-220,node,temperature,1134164880,1,ambient=25,E2,ambient=<*>
1328,275052,node-250,node,temperature,1133856960,1,ambient=36,E2,ambient=<*>
1329,285651,node-33,node,temperature,1134668085,1,ambient=33,E2,ambient=<*>
1330,288181,node-173,node,temperature,1134671246,1,ambient=25,E2,ambient=<*>
1331,303686,gige3,gige,temperature,1135185449,1,normal,E31,normal
1332,303647,gige3,gige,temperature,1135163847,1,normal,E31,normal
1333,303523,gige3,gige,temperature,1135051042,1,normal,E31,normal
1334,311373,gige3,gige,temperature,1136079262,1,warning,E46,warning
1335,312587,node-116,node,temperature,1136537520,1,ambient=30,E2,ambient=<*>
1336,312445,gige3,gige,temperature,1136462966,1,normal,E31,normal
1337,312232,gige3,gige,temperature,1136305464,1,normal,E31,normal
1338,312131,node-97,node,temperature,1136206230,1,ambient=33,E2,ambient=<*>
1339,313273,node-249,node,temperature,1136914380,1,ambient=37,E2,ambient=<*>
1340,313257,gige6,gige,temperature,1136905246,1,warning,E46,warning
1341,313146,node-66,node,temperature,1136846130,1,ambient=27,E2,ambient=<*>
1342,315731,node-41,node,temperature,1138153620,1,ambient=30,E2,ambient=<*>
1343,315644,node-249,node,temperature,1138132001,1,ambient=35,E2,ambient=<*>
1344,315096,node-152,node,temperature,1138047991,1,ambient=27,E2,ambient=<*>
1345,315071,node-175,node,temperature,1138046940,1,ambient=29,E2,ambient=<*>
1346,321202,gige6,gige,temperature,1139481957,1,warning,E46,warning
1347,321182,gige3,gige,temperature,1139469899,1,normal,E31,normal
1348,320143,node-222,node,temperature,1139331900,1,ambient=28,E2,ambient=<*>
1349,335435,gige3,gige,temperature,1140254414,1,normal,E31,normal
1350,334882,node-231,node,temperature,1140199680,1,ambient=28,E2,ambient=<*>
1351,334573,node-241,node,temperature,1140184290,1,ambient=27,E2,ambient=<*>
1352,334522,node-239,node,temperature,1140174390,1,ambient=26,E2,ambient=<*>
1353,334127,node-231,node,temperature,1140143250,1,ambient=25,E2,ambient=<*>
1354,334100,node-51,node,temperature,1140142440,1,ambient=30,E2,ambient=<*>
1355,333962,node-43,node,temperature,1140139500,1,ambient=35,E2,ambient=<*>
1356,333864,node-145,node,temperature,1140138780,1,ambient=32,E2,ambient=<*>
1357,333848,node-168,node,temperature,1140138750,1,ambient=29,E2,ambient=<*>
1358,333509,node-168,node,temperature,1140135990,1,ambient=35,E2,ambient=<*>
1359,333067,gige7,gige,temperature,1140124268,1,critical,E15,critical
1360,341488,node-240,node,temperature,1140266130,1,ambient=27,E2,ambient=<*>
1361,341499,node-242,node,temperature,1140267870,1,ambient=29,E2,ambient=<*>
1362,341605,node-227,node,temperature,1140281700,1,ambient=28,E2,ambient=<*>
1363,341711,node-233,node,temperature,1140296011,1,ambient=28,E2,ambient=<*>
1364,355102,node-238,node,temperature,1140888121,1,ambient=25,E2,ambient=<*>
1365,355008,node-238,node,temperature,1140877380,1,ambient=25,E2,ambient=<*>
1366,349339,node-235,node,temperature,1140676800,1,ambient=27,E2,ambient=<*>
1367,348402,node-241,node,temperature,1140555150,1,ambient=30,E2,ambient=<*>
1368,348398,node-236,node,temperature,1140554910,1,ambient=28,E2,ambient=<*>
1369,348173,gige7,gige,temperature,1140469273,1,critical,E15,critical
1370,348112,node-238,node,temperature,1140446850,1,ambient=25,E2,ambient=<*>
1371,366358,gige6,gige,temperature,1141480585,1,normal,E31,normal
1372,361170,node-245,node,temperature,1141238460,1,ambient=27,E2,ambient=<*>
1373,360990,gige6,gige,temperature,1141136483,1,normal,E31,normal
1374,360474,node-236,node,temperature,1141005000,1,ambient=25,E2,ambient=<*>
1375,360467,node-114,node,temperature,1141003082,1,ambient=28,E2,ambient=<*>
1376,381136,node-88,node,temperature,1142037660,1,ambient=33,E2,ambient=<*>
1377,380953,node-21,node,temperature,1141983900,1,ambient=36,E2,ambient=<*>
1378,380813,node-98,node,temperature,1141951865,1,ambient=30,E2,ambient=<*>
1379,379973,node-48,node,temperature,1141835730,1,ambient=36,E2,ambient=<*>
1380,379970,node-63,node,temperature,1141834980,1,ambient=33,E2,ambient=<*>
1381,379954,gige6,gige,temperature,1141834439,1,normal,E31,normal
1382,379511,node-184,node,temperature,1141817851,1,ambient=31,E2,ambient=<*>
1383,379230,gige3,gige,temperature,1141762078,1,normal,E31,normal
1384,374787,node-91,node,temperature,1141676911,1,ambient=27,E2,ambient=<*>
1385,372864,node-34,node,temperature,1141676137,1,ambient=26,E2,ambient=<*>
1386,371466,gige3,gige,temperature,1141598132,1,warning,E46,warning
1387,387363,gige7,gige,temperature,1142103247,1,critical,E15,critical
1388,401995,gige4,gige,temperature,1142584554,1,normal,E31,normal
1389,402021,gige3,gige,temperature,1142592234,1,normal,E31,normal
1390,402094,node-37,node,temperature,1142615010,1,ambient=33,E2,ambient=<*>
1391,402312,gige7,gige,temperature,1142637295,1,warning,E46,warning
1392,408247,gige3,gige,temperature,1142754835,1,normal,E31,normal
1393,416519,node-159,node,temperature,1143214291,1,ambient=36,E2,ambient=<*>
1394,415931,node-84,node,temperature,1143096421,1,ambient=33,E2,ambient=<*>
1395,415780,gige3,gige,temperature,1143058438,1,normal,E31,normal
1396,415395,node-194,node,temperature,1142947861,1,ambient=26,E2,ambient=<*>
1397,431593,node-233,node,temperature,1143831330,1,ambient=25,E2,ambient=<*>
1398,431548,node-114,node,temperature,1143825180,1,ambient=27,E2,ambient=<*>
1399,431421,node-110,node,temperature,1143811410,1,ambient=31,E2,ambient=<*>
1400,428615,node-229,node,temperature,1143728610,1,ambient=25,E2,ambient=<*>
1401,428555,node-220,node,temperature,1143724650,1,ambient=28,E2,ambient=<*>
1402,428281,gige5,gige,temperature,1143696187,1,warning,E46,warning
1403,426064,gige6,gige,temperature,1143571810,1,normal,E31,normal
1404,425832,node-121,node,temperature,1143482567,1,ambient=32,E2,ambient=<*>
1405,425772,node-80,node,temperature,1143482491,1,ambient=33,E2,ambient=<*>
1406,425740,node-138,node,temperature,1143482449,1,ambient=28,E2,ambient=<*>
1407,425701,node-36,node,temperature,1143482413,1,ambient=31,E2,ambient=<*>
1408,425504,gige7,gige,temperature,1143447307,1,critical,E15,critical
1409,425034,gige3,gige,temperature,1143379144,1,normal,E31,normal
1410,436350,node-241,node,temperature,1143896370,1,ambient=30,E2,ambient=<*>
1411,436394,node-239,node,temperature,1143899370,1,ambient=29,E2,ambient=<*>
1412,436897,node-114,node,temperature,1143962820,1,ambient=30,E2,ambient=<*>
1413,448165,gige3,gige,temperature,1144567339,1,normal,E31,normal
1414,445454,gige6,gige,temperature,1144440503,1,normal,E31,normal
1415,445396,gige6,gige,temperature,1144416803,1,normal,E31,normal
1416,443918,gige4,gige,temperature,1144223486,1,warning,E46,warning
1417,443814,gige7,gige,temperature,1144183213,1,warning,E46,warning
1418,442984,node-114,node,temperature,1144018980,1,ambient=27,E2,ambient=<*>
1419,454305,gige6,gige,temperature,1145174613,1,normal,E31,normal
1420,451250,gige7,gige,temperature,1144890808,1,critical,E15,critical
1421,451247,gige7,gige,temperature,1144889909,1,warning,E46,warning
1422,451175,gige7,gige,temperature,1144867107,1,warning,E46,warning
1423,450483,gige6,gige,temperature,1144802008,1,normal,E31,normal
1424,450206,gige3,gige,temperature,1144711043,1,warning,E46,warning
1425,450087,gige3,gige,temperature,1144667241,1,normal,E31,normal
1426,449962,gige6,gige,temperature,1144627407,1,warning,E46,warning
1427,458832,node-115,node,temperature,1145540522,1,ambient=28,E2,ambient=<*>
1428,460291,node-103,node,temperature,1145551988,1,ambient=26,E2,ambient=<*>
1429,462282,node-94,node,temperature,1145552738,1,ambient=34,E2,ambient=<*>
1430,465923,gige7,gige,temperature,1145638393,1,warning,E46,warning
1431,466009,gige3,gige,temperature,1145664432,1,warning,E46,warning
1432,480082,gige7,gige,temperature,1146100398,1,critical,E15,critical
1433,479981,gige4,gige,temperature,1146058156,1,warning,E46,warning
1434,2560209,Interconnect-1N01,switch_module,error,1073192214,1,Link ok,E25,Link ok
1435,2558342,Interconnect-1N01,switch_module,error,1073114649,1,Link ok,E25,Link ok
1436,2558132,Interconnect-1N01,switch_module,error,1073080543,1,Link ok,E25,Link ok
1437,2558082,Interconnect-1N01,switch_module,error,1073073636,1,Link ok,E25,Link ok
1438,2557405,Interconnect-1T01,switch_module,error,1072965457,1,Link error,E21,Link error
1439,2557080,Interconnect-1N01,switch_module,error,1072913499,1,Link error,E21,Link error
1440,2556365,Interconnect-1N01,switch_module,error,1072790564,1,Link in reset,E24,Link in reset
1441,2550228,Interconnect-1N01,switch_module,error,1072442018,1,Link ok,E25,Link ok
1442,2553872,Interconnect-0N03,switch_module,error,1072642871,1,Link ok,E25,Link ok
1443,2553727,Interconnect-1N03,switch_module,error,1072642564,1,Link in reset,E24,Link in reset
1444,2553390,Interconnect-1N03,switch_module,error,1072641409,1,Link ok,E25,Link ok
1445,2553308,Interconnect-1N03,switch_module,error,1072638589,1,Link error,E21,Link error
1446,2560289,Interconnect-1N01,switch_module,error,1073206850,1,Link ok,E25,Link ok
1447,2560175,Interconnect-1N01,switch_module,error,1073185824,1,Link ok,E25,Link ok
1448,2559445,Interconnect-1N01,switch_module,error,1073128433,1,Link ok,E25,Link ok
1449,2558415,Interconnect-1T02,switch_module,error,1073119551,1,Link error,E21,Link error
1450,2561694,Interconnect-1N01,switch_module,error,1073459190,1,Link in reset,E24,Link in reset
1451,2561093,Interconnect-1N01,switch_module,error,1073345520,1,Link ok,E25,Link ok
1452,2560515,Interconnect-1N01,switch_module,error,1073246148,1,Link ok,E25,Link ok
1453,2560493,Interconnect-1N01,switch_module,error,1073242467,1,Link in reset,E24,Link in reset
1454,2566680,Interconnect-1N03,switch_module,error,1073991556,1,Link in reset,E24,Link in reset
1455,2565131,Interconnect-1N01,switch_module,error,1073923347,1,Link in reset,E24,Link in reset
1456,2565070,Interconnect-1N01,switch_module,error,1073911806,1,Link in reset,E24,Link in reset
