LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate
1173,Dec,10,10:55:52,LabSZ,24962,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
1174,Dec,10,10:55:54,LabSZ,24962,Failed password for invalid user 123456 from 183.62.140.253 port 49425 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
1175,Dec,10,10:55:54,LabSZ,24962,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1176,Dec,10,10:55:54,LabSZ,24964,Invalid user 123 from 183.62.140.253,E13,Invalid user <*> from <*>
1177,Dec,10,10:55:54,LabSZ,24964,input_userauth_request: invalid user 123 [preauth],E12,input_userauth_request: invalid user <*> [preauth]
1178,Dec,10,10:55:54,LabSZ,24964,pam_unix(sshd:auth): check pass; user unknown,E21,pam_unix(sshd:auth): check pass; user unknown
1179,Dec,10,10:55:54,LabSZ,24964,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253,E19,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
1180,Dec,10,10:55:56,LabSZ,24964,Failed password for invalid user 123 from 183.62.140.253 port 49870 ssh2,E10,Failed password for invalid user <*> from <*> port <*> ssh2
1181,Dec,10,10:55:56,LabSZ,24964,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1182,Dec,10,10:55:56,LabSZ,24966,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1183,Dec,10,10:55:58,LabSZ,24966,Failed password for root from 183.62.140.253 port 50263 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1184,Dec,10,10:55:58,LabSZ,24966,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1185,Dec,10,10:55:58,LabSZ,24968,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1186,Dec,10,10:56:00,LabSZ,24968,Failed password for root from 183.62.140.253 port 50726 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1187,Dec,10,10:56:00,LabSZ,24968,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1188,Dec,10,10:56:00,LabSZ,24970,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1189,Dec,10,10:56:02,LabSZ,24970,Failed password for root from 183.62.140.253 port 51066 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1190,Dec,10,10:56:02,LabSZ,24970,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1191,Dec,10,10:56:02,LabSZ,24972,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1192,Dec,10,10:56:04,LabSZ,24972,Failed password for root from 183.62.140.253 port 51502 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1193,Dec,10,10:56:04,LabSZ,24972,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1194,Dec,10,10:56:05,LabSZ,24975,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1195,Dec,10,10:56:06,LabSZ,24975,Failed password for root from 183.62.140.253 port 51925 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1196,Dec,10,10:56:06,LabSZ,24975,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1197,Dec,10,10:56:07,LabSZ,24977,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1198,Dec,10,10:56:08,LabSZ,24977,Failed password for root from 183.62.140.253 port 52269 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1199,Dec,10,10:56:08,LabSZ,24977,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1200,Dec,10,10:56:09,LabSZ,24979,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1201,Dec,10,10:56:10,LabSZ,24979,Failed password for root from 183.62.140.253 port 52663 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1202,Dec,10,10:56:10,LabSZ,24979,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1203,Dec,10,10:56:10,LabSZ,24981,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1204,Dec,10,10:56:12,LabSZ,24981,Failed password for root from 183.62.140.253 port 52962 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1205,Dec,10,10:56:12,LabSZ,24981,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1206,Dec,10,10:56:12,LabSZ,24983,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1207,Dec,10,10:56:14,LabSZ,24983,Failed password for root from 183.62.140.253 port 53309 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1208,Dec,10,10:56:14,LabSZ,24983,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1209,Dec,10,10:56:14,LabSZ,24985,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1210,Dec,10,10:56:16,LabSZ,24985,Failed password for root from 183.62.140.253 port 53697 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1211,Dec,10,10:56:16,LabSZ,24985,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1212,Dec,10,10:56:16,LabSZ,24987,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1213,Dec,10,10:56:18,LabSZ,24987,Failed password for root from 183.62.140.253 port 54137 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1214,Dec,10,10:56:18,LabSZ,24987,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1215,Dec,10,10:56:18,LabSZ,24989,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1216,Dec,10,10:56:20,LabSZ,24989,Failed password for root from 183.62.140.253 port 54466 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1217,Dec,10,10:56:20,LabSZ,24989,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1218,Dec,10,10:56:21,LabSZ,24992,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1219,Dec,10,10:56:22,LabSZ,24992,Failed password for root from 183.62.140.253 port 54954 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1220,Dec,10,10:56:22,LabSZ,24992,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1221,Dec,10,10:56:22,LabSZ,24994,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1222,Dec,10,10:56:24,LabSZ,24994,Failed password for root from 183.62.140.253 port 55249 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1223,Dec,10,10:56:24,LabSZ,24994,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1224,Dec,10,10:56:24,LabSZ,24997,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1225,Dec,10,10:56:27,LabSZ,24997,Failed password for root from 183.62.140.253 port 55676 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1226,Dec,10,10:56:27,LabSZ,24997,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1227,Dec,10,10:56:27,LabSZ,24999,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1228,Dec,10,10:56:29,LabSZ,24999,Failed password for root from 183.62.140.253 port 56091 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1229,Dec,10,10:56:29,LabSZ,24999,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1230,Dec,10,10:56:29,LabSZ,25002,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1231,Dec,10,10:56:30,LabSZ,25002,Failed password for root from 183.62.140.253 port 56499 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1232,Dec,10,10:56:31,LabSZ,25002,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1233,Dec,10,10:56:31,LabSZ,25004,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1234,Dec,10,10:56:33,LabSZ,25004,Failed password for root from 183.62.140.253 port 56850 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1235,Dec,10,10:56:33,LabSZ,25004,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1236,Dec,10,10:56:33,LabSZ,25006,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1237,Dec,10,10:56:35,LabSZ,25006,Failed password for root from 183.62.140.253 port 57292 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1238,Dec,10,10:56:35,LabSZ,25006,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1239,Dec,10,10:56:35,LabSZ,25008,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1240,Dec,10,10:56:37,LabSZ,25008,Failed password for root from 183.62.140.253 port 57660 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1241,Dec,10,10:56:37,LabSZ,25008,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1242,Dec,10,10:56:37,LabSZ,25010,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1243,Dec,10,10:56:39,LabSZ,25010,Failed password for root from 183.62.140.253 port 58028 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1244,Dec,10,10:56:39,LabSZ,25010,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1245,Dec,10,10:56:40,LabSZ,25012,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1246,Dec,10,10:56:41,LabSZ,25012,Failed password for root from 183.62.140.253 port 58556 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1247,Dec,10,10:56:41,LabSZ,25012,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1248,Dec,10,10:56:41,LabSZ,25014,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1249,Dec,10,10:56:43,LabSZ,25014,Failed password for root from 183.62.140.253 port 58889 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1250,Dec,10,10:56:43,LabSZ,25014,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1251,Dec,10,10:56:44,LabSZ,25017,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1252,Dec,10,10:56:46,LabSZ,25017,Failed password for root from 183.62.140.253 port 59321 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1253,Dec,10,10:56:46,LabSZ,25017,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1254,Dec,10,10:56:46,LabSZ,25019,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1255,Dec,10,10:56:48,LabSZ,25019,Failed password for root from 183.62.140.253 port 59788 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1256,Dec,10,10:56:48,LabSZ,25019,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1257,Dec,10,10:56:48,LabSZ,25022,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1258,Dec,10,10:56:50,LabSZ,25022,Failed password for root from 183.62.140.253 port 60209 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1259,Dec,10,10:56:50,LabSZ,25022,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1260,Dec,10,10:56:50,LabSZ,25024,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1261,Dec,10,10:56:53,LabSZ,25024,Failed password for root from 183.62.140.253 port 60656 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1262,Dec,10,10:56:53,LabSZ,25024,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1263,Dec,10,10:56:53,LabSZ,25026,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1264,Dec,10,10:56:55,LabSZ,25026,Failed password for root from 183.62.140.253 port 32879 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1265,Dec,10,10:56:55,LabSZ,25026,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1266,Dec,10,10:56:55,LabSZ,25028,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1267,Dec,10,10:56:58,LabSZ,25028,Failed password for root from 183.62.140.253 port 33304 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1268,Dec,10,10:56:58,LabSZ,25028,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1269,Dec,10,10:56:58,LabSZ,25030,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1270,Dec,10,10:57:00,LabSZ,25030,Failed password for root from 183.62.140.253 port 33781 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1271,Dec,10,10:57:00,LabSZ,25030,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1272,Dec,10,10:57:00,LabSZ,25033,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1273,Dec,10,10:57:02,LabSZ,25033,Failed password for root from 183.62.140.253 port 34226 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1274,Dec,10,10:57:02,LabSZ,25033,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1275,Dec,10,10:57:03,LabSZ,25035,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1276,Dec,10,10:57:04,LabSZ,25035,Failed password for root from 183.62.140.253 port 34711 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1277,Dec,10,10:57:04,LabSZ,25035,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1278,Dec,10,10:57:04,LabSZ,25037,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1279,Dec,10,10:57:06,LabSZ,25037,Failed password for root from 183.62.140.253 port 35021 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1280,Dec,10,10:57:06,LabSZ,25037,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1281,Dec,10,10:57:06,LabSZ,25039,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1282,Dec,10,10:57:08,LabSZ,25039,Failed password for root from 183.62.140.253 port 35353 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1283,Dec,10,10:57:08,LabSZ,25039,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1284,Dec,10,10:57:08,LabSZ,25041,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1285,Dec,10,10:57:10,LabSZ,25041,Failed password for root from 183.62.140.253 port 35810 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1286,Dec,10,10:57:10,LabSZ,25041,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1287,Dec,10,10:57:11,LabSZ,25043,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1288,Dec,10,10:57:13,LabSZ,25043,Failed password for root from 183.62.140.253 port 36265 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1289,Dec,10,10:57:13,LabSZ,25043,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1290,Dec,10,10:57:13,LabSZ,25045,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1291,Dec,10,10:57:15,LabSZ,25045,Failed password for root from 183.62.140.253 port 36644 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1292,Dec,10,10:57:15,LabSZ,25045,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1293,Dec,10,10:57:15,LabSZ,25047,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1294,Dec,10,10:57:16,LabSZ,25047,Failed password for root from 183.62.140.253 port 37080 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1295,Dec,10,10:57:16,LabSZ,25047,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1296,Dec,10,10:57:17,LabSZ,25049,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1297,Dec,10,10:57:19,LabSZ,25049,Failed password for root from 183.62.140.253 port 37388 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1298,Dec,10,10:57:19,LabSZ,25049,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1299,Dec,10,10:57:19,LabSZ,25052,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1300,Dec,10,10:57:22,LabSZ,25052,Failed password for root from 183.62.140.253 port 37894 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1301,Dec,10,10:57:22,LabSZ,25052,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1302,Dec,10,10:57:22,LabSZ,25054,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1303,Dec,10,10:57:24,LabSZ,25054,Failed password for root from 183.62.140.253 port 38431 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1304,Dec,10,10:57:24,LabSZ,25054,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1305,Dec,10,10:57:24,LabSZ,25056,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1306,Dec,10,10:57:26,LabSZ,25056,Failed password for root from 183.62.140.253 port 38767 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1307,Dec,10,10:57:26,LabSZ,25056,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1308,Dec,10,10:57:26,LabSZ,25058,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1309,Dec,10,10:57:29,LabSZ,25058,Failed password for root from 183.62.140.253 port 39237 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1310,Dec,10,10:57:29,LabSZ,25058,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1311,Dec,10,10:57:29,LabSZ,25060,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1312,Dec,10,10:57:31,LabSZ,25060,Failed password for root from 183.62.140.253 port 39715 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
